Account ID,Org Name,Supply ID,D-EH9 Type of resource consent,D-EH9 Comments,D-EH10 Resource consent reference number,D-EH11 Expiry date for resource consent,D-EH11 Comments,D-EH11 Currently operating under this consent?,D-EH11 Consent status,D-EH16 Reason consent conditions not met,D-EH16 Reason detail,D-EH9 to D-EH16 Data confidence
ACC-00008499,Waitaki District Council,BUS001,Water take,,ECAN-CRC084382,2046-04-18 00:00:00,Bushy Creek,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,DUN004,Water take,,ECAN-CRC982133,2033-09-11 00:00:00,Duntroon,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,KUR001,Water take,,ECAN-CRC940477,2028-11-10 00:00:00,Kurow,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,LOW004,Water take,,ORC-RM11.019.01,2046-02-01 00:00:00,Lower Waitaki,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,OHA005,Water take,,ECAN-CRC001915,2035-06-21 00:00:00,Lake Ohau,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,OMA001,Water take,,ECAN-CRC213794,2032-12-23 00:00:00,Omarama,Yes,Active,Low flow restrictions due to a water conservation order has resultd in a breach of the consent conditions as we must still supply water to commerical premises and public toliets etc. WDC is looking to get an exemption for this condition.,Exceeded flow rate,5 - Highly Reliable
ACC-00008499,Waitaki District Council,OTE001,Water take,,ECAN-CRC185065,2044-05-08 00:00:00,Otematata,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,STO001,Water take,,ORC-RM17.121.01,2052-09-01 00:00:00,Stoneburn,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,STO001,Water take,,ORC-RM17.121.02,2052-09-01 00:00:00,Stoneburn,Yes,Active,,,5 - Highly Reliable
ACC-00008499,Waitaki District Council,WAI215,Water take,,ORC-RM11.025.01,2046-03-21 00:00:00,Waihemo,Yes,Active,This consent has an abatement notice currently in place for exceeding the 7 day volume limit. No exceedances occurred during this reporting period. Looking to cancel the abatement notice,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,BEN002,Other (Please identify in the comments section),Bed Use,AUTH116843.01.01,2043-04-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,BEN002,Water take,,AUTH116844.01.02,2031-04-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,BEN002,Discharge to water,,AUTH117945.01.01,2031-04-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,BEN002,Water take,,AUTH143938.01.01,2031-04-07 00:00:00,,Yes,Active,,Exceeded volume,5 - Highly Reliable
ACC-00008576,Waitomo District Council,MOK002,Water take,,AUTH113544.01.01,2026-09-15 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,MOK002,Land use,,AUTH113544.01.01,2049-01-15 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,MOK002,Discharge to water,,AUTH113545.01.01,2026-09-15 00:00:00,,Yes,Active,Exceeded volume and flow rate,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008576,Waitomo District Council,PIO001,Water take,,AUTH107477.01.02,2023-08-01 00:00:00,,Yes,Operating under s124 RMA,,Exceeded flow rate,5 - Highly Reliable
ACC-00008576,Waitomo District Council,PIO001,Discharge to water,,AUTH107478.01.02,2023-08-01 00:00:00,,Yes,Operating under s124 RMA,Dissolve Aluminium,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00008576,Waitomo District Council,PIO001,Land use,,AUTH108776.01.01,2023-08-01 00:00:00,,Yes,Operating under s124 RMA,,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,TEK003,Land use,,AUTH103577.01.01,2035-11-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,TEK003,Water take,,AUTH133317.01.01,2040-09-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00008576,Waitomo District Council,TEK003,Other (Please identify in the comments section),Bed Use,AUTH136029.01.01,2050-10-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,122086,2035-11-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,123496,2047-06-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,14748 / WAT60273690,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,14749 / WAT60273716,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,14750 / WAT60273757,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,15837 / DIS60263732,2035-04-17 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,25309 / WAT60274741,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,25311 / DIS60263520,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,25312 / DIS60263532,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,25313 / LUS60273006,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,25314 / DIS60263544,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,25315 / DIS60263555,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Land Use,,25316 / LUS60273021,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,25336 / DIS60264264,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Land Use,,25337 / LUS60273107,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to water,,26979 / DIS80297101,2030-12-31 00:00:00,STHUI Lagoon SW,Yes,Active,Water quality standards of lagoon discharge exceeded,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Stormwater,26981 / DIS60308354,2030-12-31 00:00:00,STHUI - Parau Landfill Erosion and Sediment Control,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to land,,26983 / DIS80296456,2030-12-31 00:00:00,STWTK - Landfill discharges,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Stormwater,26984,2030-12-31 00:00:00,STWTK - sludge landfill stormwater,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,29369 / LUS60273840,2039-12-31 00:00:00,STHUI Armstrong Gully,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,29832 / LUS60273787,2039-12-31 00:00:00,,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,29833 / DIS60262701,2039-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to water,,35534 / DIS60266601,2030-12-31 00:00:00,STHUI - Process and off-spec discharges,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,35755 / WAT60273897,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to water,,36125 / DIS60267254,2044-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to water,,36380,2030-12-31 00:00:00,STWTK - Off-spec discharges,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,36527 / WAT60274684 / ARC_25301,2044-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,36631 / WAT60274700 /  NRSI_25302,2044-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Land Use,,36632 / LUS60273611 / NRSI_25303,2044-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36633 / DIS60263491 / NRSI_25304,2044-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36634 / DIS60263505 / NRSI_25305,2044-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,36635 / LUS60273092 / NRSI_25335,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,36636 / WAT60273917 / NRSI_25332,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36637 / DIS60264241 / NRSI_25333,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36638 / DIS60264250 / NRSI_25334,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,36639 / WAT60275209,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,36640 / LUS60273072 / NRSI_25328,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,36641 / WAT60275221,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36642 / DIS60264215,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36643 / DIS60264227,2044-07-28 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,36644 / WAT60275196,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,36645 / LUS60273056,2040-07-09 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,36646 / WAT60275184,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36647 /  DIS60264202,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36648 / DIS60264758,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,36649 / WAT60274754,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,36650 / LUS60273034,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,36651 / WAT60274764,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36652 / DIS60263575,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,36653 / DIS60264191,2040-09-07 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to land,,37113 / DIS80297122,2030-12-31 00:00:00,STHUI - Parau landfill discharge,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,39469 / WAT80316875,2035-07-14 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Dam,,39470 / WAT80316917,2035-07-14 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,39471 / DIS80296822,2035-07-14 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,39472 / WAT80316960,2035-07-14 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,39473 / WAT80317001,2035-07-14 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,39474 / DIS80296860,2035-07-14 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Stormwater,39614,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to land,,42796,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Diversion of Water,960090,2032-05-01 00:00:00,,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,AUTH122083.01.01,2048-07-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,AUTH122087.01.02,2035-10-11 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,AUTH122097.01.02,2035-10-11 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water Take,,AUTH122099.01.02,2035-10-11 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,AUTH123494.01.01,2047-06-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Dam,AUTH123495.01.01,2047-06-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,AUTH123497.01.01,2047-06-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water take,,AUTH131259.01.02,2043-01-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,AUTH131259.02.01,2042-01-21 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to water,,AUTH131259.03.01,2042-01-21 00:00:00,,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to water,,AUTH137497.01.01,2032-05-01 00:00:00,,Yes,Active,Discharge quality exceedances,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to water,,AUTH137497.02.01,2032-05-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Stormwater,AUTH137497.03.01,2032-05-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,AUTH142423.01.01,2026-01-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to water,,AUTH142778.01.01,2026-06-01 00:00:00,,Yes,Active,Discharge volume exceedance on 1 day,Other (Please identify in the comments section),5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Water take,,AUTH960089.01.05,2032-05-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Other (Please identify in the comments section),Works in a Watercourse,AUTH960092.01.04,2032-05-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,DIS60382532,2025-05-30 00:00:00,,No,Expired,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Discharge to Water,,DIS60382588,2025-04-30 00:00:00,,No,Expired,,,5 - Highly Reliable
ACC-00001216,Watercare,AUC003,Land use,,LUC0357/13,2048-11-16 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,BOM003,Water take,,14706 / WAT60276460,2027-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Water Take,,20785 / WAT60275452,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Water Take,,25161 / WAT60274646,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Water Take,,25168 / WAT60274702,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Water Take,,25169 / WAT60274717,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Other (Please identify in the comments section),Dam,25170 / WAT60274728,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Other (Please identify in the comments section),Dam,25171 / WAT60274746,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Other (Please identify in the comments section),Dam,25172 / WAT60274758,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Other (Please identify in the comments section),Dam,25173 / WAT60274775,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Other (Please identify in the comments section),Dam,25174 / WAT60275194,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Other (Please identify in the comments section),Dam,25185 /WAT60275232,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Discharge to Water,,25186 / DIS60265007,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Discharge to Water,,25188 / DIS60265022,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Other (Please identify in the comments section),Works in a Watercourse,25189 / LUS60273138,2026-04-10 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Water take,,33977 / WAT60274844,2028-05-31 00:00:00,,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HEL005,Other (Please identify in the comments section),Works in a Watercourse,LUS60390728,2057-03-01 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,HUI006,Discharge to water,,36376 / DIS80299761,2039-12-31 00:00:00,STHUV - Process and off-spec discharges,Yes,Active,Discharge of process waters to Lower Huia reservoir exceeded 50m3/d limit,Exceeded flow rate,5 - Highly Reliable
ACC-00001216,Watercare,MUR011,Water take,,WAT60358714,2055-07-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,SNE002,Water take,,37953 / WAT60274031,2029-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,SNE002,Water take,,37993 / WAT60275761,2029-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,SNE002,Discharge to water,,DIS60414154,2028-03-03 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,SNE002,Discharge to water,,REG-66476 / DIS60051403,2036-07-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP00001,Water take,,R/REG/2015/2443 / WAT60148969,2051-12-02 00:00:00,STONE - Bore abstraction,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04063,Discharge to water,,DIS60358390,2030-08-04 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04063,Land use,,LUC60360797,2030-08-04 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04063,Water take,,R/VCC/2014/3235,2027-05-31 00:00:00,,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04063,Water take,,WAT60276238,2026-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04063,Water take,,WAT603622508,2057-06-17 00:00:00,,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04063,Water take,,WAT60386923,2055-05-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04070,Discharge to Water,,37587 / DIS60266833,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04070,Other (Please identify in the comments section),Stormwater,DIS60366154,2055-12-17 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04070,Discharge to water,,DIS60375065,2056-08-16 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04070,Discharge to Water,,DIS80298308 / 37317,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04070,Land use,,LUC60375066,2056-08-16 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04070,Water Take,,WAT80316391 / 37316,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,TP04070,Other (Please identify in the comments section),Dam,WAT80317020 / 37315,2031-12-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WAI214,Water take,,AUTH135970.01.01,2052-08-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WAI214,Discharge to water,,DIS60423180,2030-12-31 00:00:00,,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WAI214,Water take,,WAT60071034,2052-08-14 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WAR006,Discharge to water,,DIS60321276,2053-09-05 00:00:00,STWAW - Process discharges,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WAR006,Land use,,LUC60321277,2053-09-05 00:00:00,STWAW - Landuse and stormwater,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WAR006,Water take,,REG-64397 / WAT60274987,2044-08-10 00:00:00,STWAW - Abstraction,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WEL004,Discharge to water,,DIS60396929,2033-06-30 00:00:00,STWEL - Discharges,Yes,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WEL004,Water take,,WAT60396928,2033-06-30 00:00:00,STWEL - Hōteo Take,Yes,Active,"Annual abstraction volume exceeded limit, and quarterly report was submitted late",Exceeded volume,5 - Highly Reliable
ACC-00001216,Watercare,WEL004,Water take,,WAT60397717,2033-06-30 00:00:00,STWEL - Supplementary groundwater take,No,Active,,,5 - Highly Reliable
ACC-00001216,Watercare,WEL004,Water take,,WAT60400411,2063-06-30 00:00:00,STWEL - Groundwater consent,No,Active,,,5 - Highly Reliable
ACC-00008546,Wellington Water Ltd.,,,,,,,,,No,,4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Discharge to water,,WGN000199 [20538],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Discharge to water,,WGN000199 [20539],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN000199 [36617],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN000200 [20540],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN000200 [20544],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN000201 [20548],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN000201 [20550],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN000201 [20552],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN000201 [20554],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN000201 [20558],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Discharge to water,,WGN100214 [33822],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Discharge to water,,WGN150128 [33303],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Discharge to water,,WGN150128 [33304],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Discharge to water,,WGN150128 [33305],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Discharge to water,,WGN150128 [33306],2036-08-17 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN970036 [33820],2033-08-12 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Water take,,WGN970036 [33821],2033-08-12 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00008546,Wellington Water Ltd.,WEL003,Discharge to water,,WGN970041 [33662],2030-03-01 00:00:00,,Yes,Active,No,Other (Please identify in the comments section),4 - Reliable
ACC-00001161,Western Bay of Plenty District Council,ATH003,Discharge to land,,24995,2032-10-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001161,Western Bay of Plenty District Council,ATH003,Water take,,62045,2038-12-31 00:00:00,,Yes,Active,,Exceeded flow rate,5 - Highly Reliable
ACC-00001161,Western Bay of Plenty District Council,ATH003,Water take,,62428,2039-01-31 00:00:00,,Yes,Active,Instrument sensitivity not high enough to pick up very low pump run hours or small totaliser flows,Flow not recorded,5 - Highly Reliable
ACC-00001161,Western Bay of Plenty District Council,ATH003,Water take,,66439,2045-09-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001161,Western Bay of Plenty District Council,KAT003,Water take,,62621,2040-03-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001161,Western Bay of Plenty District Council,OMO003,Water take,,61431,2036-11-30 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001161,Western Bay of Plenty District Council,OMO003,Water take,,61527,2037-03-31 00:00:00,,Yes,Active,,,5 - Highly Reliable
ACC-00001161,Western Bay of Plenty District Council,PON003,Water take,,RM24-0653,2060-01-31 00:00:00,,Yes,Active,Level Transducer faulted,Equipment failure,5 - Highly Reliable
